,Country,Year,Emissions,Label
5934,Trinidad and Tobago,1781,,CO2 Emissions (Metric Tons)
5935,Tunisia,1781,,CO2 Emissions (Metric Tons)
5936,Turkey,1781,,CO2 Emissions (Metric Tons)
5937,Turkmenistan,1781,,CO2 Emissions (Metric Tons)
5938,Tuvalu,1781,,CO2 Emissions (Metric Tons)
5939,Uganda,1781,,CO2 Emissions (Metric Tons)
5940,Ukraine,1781,,CO2 Emissions (Metric Tons)
5941,United Arab Emirates,1781,,CO2 Emissions (Metric Tons)
5942,United Kingdom,1781,16900.0,CO2 Emissions (Metric Tons)
5943,United States,1781,,CO2 Emissions (Metric Tons)
5944,Uruguay,1781,,CO2 Emissions (Metric Tons)
5945,Uzbekistan,1781,,CO2 Emissions (Metric Tons)
5946,Vanuatu,1781,,CO2 Emissions (Metric Tons)
5947,Venezuela,1781,,CO2 Emissions (Metric Tons)
5948,Vietnam,1781,,CO2 Emissions (Metric Tons)
5949,Yemen,1781,,CO2 Emissions (Metric Tons)
5950,Zambia,1781,,CO2 Emissions (Metric Tons)
5951,Zimbabwe,1781,,CO2 Emissions (Metric Tons)
5952,Afghanistan,1782,,CO2 Emissions (Metric Tons)
5953,Albania,1782,,CO2 Emissions (Metric Tons)
5954,Algeria,1782,,CO2 Emissions (Metric Tons)
5955,Andorra,1782,,CO2 Emissions (Metric Tons)
5956,Angola,1782,,CO2 Emissions (Metric Tons)
5957,Antigua and Barbuda,1782,,CO2 Emissions (Metric Tons)
5958,Argentina,1782,,CO2 Emissions (Metric Tons)
5959,Armenia,1782,,CO2 Emissions (Metric Tons)
5960,Australia,1782,,CO2 Emissions (Metric Tons)
5961,Austria,1782,,CO2 Emissions (Metric Tons)
5962,Azerbaijan,1782,,CO2 Emissions (Metric Tons)
5963,Bahamas,1782,,CO2 Emissions (Metric Tons)
5964,Bahrain,1782,,CO2 Emissions (Metric Tons)
5965,Bangladesh,1782,,CO2 Emissions (Metric Tons)
5966,Barbados,1782,,CO2 Emissions (Metric Tons)
5967,Belarus,1782,,CO2 Emissions (Metric Tons)
5968,Belgium,1782,,CO2 Emissions (Metric Tons)
5969,Belize,1782,,CO2 Emissions (Metric Tons)
5970,Benin,1782,,CO2 Emissions (Metric Tons)
5971,Bhutan,1782,,CO2 Emissions (Metric Tons)
5972,Bolivia,1782,,CO2 Emissions (Metric Tons)
5973,Bosnia and Herzegovina,1782,,CO2 Emissions (Metric Tons)
5974,Botswana,1782,,CO2 Emissions (Metric Tons)
5975,Brazil,1782,,CO2 Emissions (Metric Tons)
5976,Brunei,1782,,CO2 Emissions (Metric Tons)
5977,Bulgaria,1782,,CO2 Emissions (Metric Tons)
5978,Burkina Faso,1782,,CO2 Emissions (Metric Tons)
5979,Burundi,1782,,CO2 Emissions (Metric Tons)
5980,Cambodia,1782,,CO2 Emissions (Metric Tons)
5981,Cameroon,1782,,CO2 Emissions (Metric Tons)
5982,Canada,1782,,CO2 Emissions (Metric Tons)
5983,Cape Verde,1782,,CO2 Emissions (Metric Tons)
5984,Central African Republic,1782,,CO2 Emissions (Metric Tons)
5985,Chad,1782,,CO2 Emissions (Metric Tons)
5986,Chile,1782,,CO2 Emissions (Metric Tons)
5987,China,1782,,CO2 Emissions (Metric Tons)
5988,Colombia,1782,,CO2 Emissions (Metric Tons)
5989,Comoros,1782,,CO2 Emissions (Metric Tons)
5990,"Congo, Dem. Rep.",1782,,CO2 Emissions (Metric Tons)
5991,"Congo, Rep.",1782,,CO2 Emissions (Metric Tons)
5992,Costa Rica,1782,,CO2 Emissions (Metric Tons)
5993,Cote d'Ivoire,1782,,CO2 Emissions (Metric Tons)
5994,Croatia,1782,,CO2 Emissions (Metric Tons)
5995,Cuba,1782,,CO2 Emissions (Metric Tons)
5996,Cyprus,1782,,CO2 Emissions (Metric Tons)
5997,Czech Republic,1782,,CO2 Emissions (Metric Tons)
5998,Denmark,1782,,CO2 Emissions (Metric Tons)
5999,Djibouti,1782,,CO2 Emissions (Metric Tons)
6000,Dominica,1782,,CO2 Emissions (Metric Tons)
6001,Dominican Republic,1782,,CO2 Emissions (Metric Tons)
6002,Ecuador,1782,,CO2 Emissions (Metric Tons)
6003,Egypt,1782,,CO2 Emissions (Metric Tons)
6004,El Salvador,1782,,CO2 Emissions (Metric Tons)
6005,Equatorial Guinea,1782,,CO2 Emissions (Metric Tons)
6006,Eritrea,1782,,CO2 Emissions (Metric Tons)
6007,Estonia,1782,,CO2 Emissions (Metric Tons)
6008,Ethiopia,1782,,CO2 Emissions (Metric Tons)
6009,Fiji,1782,,CO2 Emissions (Metric Tons)
6010,Finland,1782,,CO2 Emissions (Metric Tons)
6011,France,1782,,CO2 Emissions (Metric Tons)
6012,Gabon,1782,,CO2 Emissions (Metric Tons)
6013,Gambia,1782,,CO2 Emissions (Metric Tons)
6014,Georgia,1782,,CO2 Emissions (Metric Tons)
6015,Germany,1782,,CO2 Emissions (Metric Tons)
6016,Ghana,1782,,CO2 Emissions (Metric Tons)
6017,Greece,1782,,CO2 Emissions (Metric Tons)
6018,Grenada,1782,,CO2 Emissions (Metric Tons)
6019,Guatemala,1782,,CO2 Emissions (Metric Tons)
6020,Guinea,1782,,CO2 Emissions (Metric Tons)
6021,Guinea-Bissau,1782,,CO2 Emissions (Metric Tons)
6022,Guyana,1782,,CO2 Emissions (Metric Tons)
6023,Haiti,1782,,CO2 Emissions (Metric Tons)
6024,Honduras,1782,,CO2 Emissions (Metric Tons)
6025,Hungary,1782,,CO2 Emissions (Metric Tons)
6026,Iceland,1782,,CO2 Emissions (Metric Tons)
6027,India,1782,,CO2 Emissions (Metric Tons)
6028,Indonesia,1782,,CO2 Emissions (Metric Tons)
6029,Iran,1782,,CO2 Emissions (Metric Tons)
6030,Iraq,1782,,CO2 Emissions (Metric Tons)
6031,Ireland,1782,,CO2 Emissions (Metric Tons)
6032,Israel,1782,,CO2 Emissions (Metric Tons)
6033,Italy,1782,,CO2 Emissions (Metric Tons)
6034,Jamaica,1782,,CO2 Emissions (Metric Tons)
6035,Japan,1782,,CO2 Emissions (Metric Tons)
6036,Jordan,1782,,CO2 Emissions (Metric Tons)
6037,Kazakhstan,1782,,CO2 Emissions (Metric Tons)
6038,Kenya,1782,,CO2 Emissions (Metric Tons)
6039,Kiribati,1782,,CO2 Emissions (Metric Tons)
6040,Kuwait,1782,,CO2 Emissions (Metric Tons)
6041,Kyrgyz Republic,1782,,CO2 Emissions (Metric Tons)
6042,Lao,1782,,CO2 Emissions (Metric Tons)
6043,Latvia,1782,,CO2 Emissions (Metric Tons)
6044,Lebanon,1782,,CO2 Emissions (Metric Tons)
6045,Lesotho,1782,,CO2 Emissions (Metric Tons)
6046,Liberia,1782,,CO2 Emissions (Metric Tons)
6047,Libya,1782,,CO2 Emissions (Metric Tons)
6048,Liechtenstein,1782,,CO2 Emissions (Metric Tons)
6049,Lithuania,1782,,CO2 Emissions (Metric Tons)
6050,Luxembourg,1782,,CO2 Emissions (Metric Tons)
6051,"Macedonia, FYR",1782,,CO2 Emissions (Metric Tons)
6052,Madagascar,1782,,CO2 Emissions (Metric Tons)
6053,Malawi,1782,,CO2 Emissions (Metric Tons)
6054,Malaysia,1782,,CO2 Emissions (Metric Tons)
6055,Maldives,1782,,CO2 Emissions (Metric Tons)
6056,Mali,1782,,CO2 Emissions (Metric Tons)
6057,Malta,1782,,CO2 Emissions (Metric Tons)
6058,Marshall Islands,1782,,CO2 Emissions (Metric Tons)
6059,Mauritania,1782,,CO2 Emissions (Metric Tons)
6060,Mauritius,1782,,CO2 Emissions (Metric Tons)
6061,Mexico,1782,,CO2 Emissions (Metric Tons)
6062,"Micronesia, Fed. Sts.",1782,,CO2 Emissions (Metric Tons)
6063,Moldova,1782,,CO2 Emissions (Metric Tons)
6064,Mongolia,1782,,CO2 Emissions (Metric Tons)
6065,Montenegro,1782,,CO2 Emissions (Metric Tons)
6066,Morocco,1782,,CO2 Emissions (Metric Tons)
6067,Mozambique,1782,,CO2 Emissions (Metric Tons)
6068,Myanmar,1782,,CO2 Emissions (Metric Tons)
6069,Namibia,1782,,CO2 Emissions (Metric Tons)
6070,Nauru,1782,,CO2 Emissions (Metric Tons)
6071,Nepal,1782,,CO2 Emissions (Metric Tons)
6072,Netherlands,1782,,CO2 Emissions (Metric Tons)
6073,New Zealand,1782,,CO2 Emissions (Metric Tons)
6074,Nicaragua,1782,,CO2 Emissions (Metric Tons)
6075,Niger,1782,,CO2 Emissions (Metric Tons)
6076,Nigeria,1782,,CO2 Emissions (Metric Tons)
6077,North Korea,1782,,CO2 Emissions (Metric Tons)
6078,Norway,1782,,CO2 Emissions (Metric Tons)
6079,Oman,1782,,CO2 Emissions (Metric Tons)
6080,Pakistan,1782,,CO2 Emissions (Metric Tons)
6081,Palau,1782,,CO2 Emissions (Metric Tons)
6082,Palestine,1782,,CO2 Emissions (Metric Tons)
6083,Panama,1782,,CO2 Emissions (Metric Tons)
6084,Papua New Guinea,1782,,CO2 Emissions (Metric Tons)
6085,Paraguay,1782,,CO2 Emissions (Metric Tons)
6086,Peru,1782,,CO2 Emissions (Metric Tons)
6087,Philippines,1782,,CO2 Emissions (Metric Tons)
6088,Poland,1782,,CO2 Emissions (Metric Tons)
6089,Portugal,1782,,CO2 Emissions (Metric Tons)
6090,Qatar,1782,,CO2 Emissions (Metric Tons)
6091,Romania,1782,,CO2 Emissions (Metric Tons)
6092,Russia,1782,,CO2 Emissions (Metric Tons)
6093,Rwanda,1782,,CO2 Emissions (Metric Tons)
6094,Samoa,1782,,CO2 Emissions (Metric Tons)
6095,Sao Tome and Principe,1782,,CO2 Emissions (Metric Tons)
6096,Saudi Arabia,1782,,CO2 Emissions (Metric Tons)
6097,Senegal,1782,,CO2 Emissions (Metric Tons)
6098,Serbia,1782,,CO2 Emissions (Metric Tons)
6099,Seychelles,1782,,CO2 Emissions (Metric Tons)
6100,Sierra Leone,1782,,CO2 Emissions (Metric Tons)
6101,Singapore,1782,,CO2 Emissions (Metric Tons)
6102,Slovak Republic,1782,,CO2 Emissions (Metric Tons)
6103,Slovenia,1782,,CO2 Emissions (Metric Tons)
6104,Solomon Islands,1782,,CO2 Emissions (Metric Tons)
6105,Somalia,1782,,CO2 Emissions (Metric Tons)
6106,South Africa,1782,,CO2 Emissions (Metric Tons)
6107,South Korea,1782,,CO2 Emissions (Metric Tons)
6108,South Sudan,1782,,CO2 Emissions (Metric Tons)
6109,Spain,1782,,CO2 Emissions (Metric Tons)
6110,Sri Lanka,1782,,CO2 Emissions (Metric Tons)
6111,St. Kitts and Nevis,1782,,CO2 Emissions (Metric Tons)
6112,St. Lucia,1782,,CO2 Emissions (Metric Tons)
6113,St. Vincent and the Grenadines,1782,,CO2 Emissions (Metric Tons)
6114,Sudan,1782,,CO2 Emissions (Metric Tons)
6115,Suriname,1782,,CO2 Emissions (Metric Tons)
6116,Swaziland,1782,,CO2 Emissions (Metric Tons)
6117,Sweden,1782,,CO2 Emissions (Metric Tons)
6118,Switzerland,1782,,CO2 Emissions (Metric Tons)
6119,Syria,1782,,CO2 Emissions (Metric Tons)
6120,Tajikistan,1782,,CO2 Emissions (Metric Tons)
6121,Tanzania,1782,,CO2 Emissions (Metric Tons)
6122,Thailand,1782,,CO2 Emissions (Metric Tons)
6123,Timor-Leste,1782,,CO2 Emissions (Metric Tons)
6124,Togo,1782,,CO2 Emissions (Metric Tons)
6125,Tonga,1782,,CO2 Emissions (Metric Tons)
6126,Trinidad and Tobago,1782,,CO2 Emissions (Metric Tons)
6127,Tunisia,1782,,CO2 Emissions (Metric Tons)
6128,Turkey,1782,,CO2 Emissions (Metric Tons)
6129,Turkmenistan,1782,,CO2 Emissions (Metric Tons)
6130,Tuvalu,1782,,CO2 Emissions (Metric Tons)
6131,Uganda,1782,,CO2 Emissions (Metric Tons)
6132,Ukraine,1782,,CO2 Emissions (Metric Tons)
6133,United Arab Emirates,1782,,CO2 Emissions (Metric Tons)
6134,United Kingdom,1782,16900.0,CO2 Emissions (Metric Tons)
6135,United States,1782,,CO2 Emissions (Metric Tons)
6136,Uruguay,1782,,CO2 Emissions (Metric Tons)
6137,Uzbekistan,1782,,CO2 Emissions (Metric Tons)
6138,Vanuatu,1782,,CO2 Emissions (Metric Tons)
6139,Venezuela,1782,,CO2 Emissions (Metric Tons)
6140,Vietnam,1782,,CO2 Emissions (Metric Tons)
6141,Yemen,1782,,CO2 Emissions (Metric Tons)
6142,Zambia,1782,,CO2 Emissions (Metric Tons)
6143,Zimbabwe,1782,,CO2 Emissions (Metric Tons)
6144,Afghanistan,1783,,CO2 Emissions (Metric Tons)
6145,Albania,1783,,CO2 Emissions (Metric Tons)
6146,Algeria,1783,,CO2 Emissions (Metric Tons)
6147,Andorra,1783,,CO2 Emissions (Metric Tons)
6148,Angola,1783,,CO2 Emissions (Metric Tons)
6149,Antigua and Barbuda,1783,,CO2 Emissions (Metric Tons)
6150,Argentina,1783,,CO2 Emissions (Metric Tons)
6151,Armenia,1783,,CO2 Emissions (Metric Tons)
6152,Australia,1783,,CO2 Emissions (Metric Tons)
6153,Austria,1783,,CO2 Emissions (Metric Tons)
6154,Azerbaijan,1783,,CO2 Emissions (Metric Tons)
6155,Bahamas,1783,,CO2 Emissions (Metric Tons)
6156,Bahrain,1783,,CO2 Emissions (Metric Tons)
6157,Bangladesh,1783,,CO2 Emissions (Metric Tons)
6158,Barbados,1783,,CO2 Emissions (Metric Tons)
6159,Belarus,1783,,CO2 Emissions (Metric Tons)
6160,Belgium,1783,,CO2 Emissions (Metric Tons)
6161,Belize,1783,,CO2 Emissions (Metric Tons)
6162,Benin,1783,,CO2 Emissions (Metric Tons)
6163,Bhutan,1783,,CO2 Emissions (Metric Tons)
6164,Bolivia,1783,,CO2 Emissions (Metric Tons)
6165,Bosnia and Herzegovina,1783,,CO2 Emissions (Metric Tons)
6166,Botswana,1783,,CO2 Emissions (Metric Tons)
6167,Brazil,1783,,CO2 Emissions (Metric Tons)
6168,Brunei,1783,,CO2 Emissions (Metric Tons)
6169,Bulgaria,1783,,CO2 Emissions (Metric Tons)
6170,Burkina Faso,1783,,CO2 Emissions (Metric Tons)
6171,Burundi,1783,,CO2 Emissions (Metric Tons)
6172,Cambodia,1783,,CO2 Emissions (Metric Tons)
6173,Cameroon,1783,,CO2 Emissions (Metric Tons)
6174,Canada,1783,,CO2 Emissions (Metric Tons)
6175,Cape Verde,1783,,CO2 Emissions (Metric Tons)
6176,Central African Republic,1783,,CO2 Emissions (Metric Tons)
6177,Chad,1783,,CO2 Emissions (Metric Tons)
6178,Chile,1783,,CO2 Emissions (Metric Tons)
6179,China,1783,,CO2 Emissions (Metric Tons)
6180,Colombia,1783,,CO2 Emissions (Metric Tons)
6181,Comoros,1783,,CO2 Emissions (Metric Tons)
6182,"Congo, Dem. Rep.",1783,,CO2 Emissions (Metric Tons)
6183,"Congo, Rep.",1783,,CO2 Emissions (Metric Tons)
6184,Costa Rica,1783,,CO2 Emissions (Metric Tons)
6185,Cote d'Ivoire,1783,,CO2 Emissions (Metric Tons)
6186,Croatia,1783,,CO2 Emissions (Metric Tons)
6187,Cuba,1783,,CO2 Emissions (Metric Tons)
6188,Cyprus,1783,,CO2 Emissions (Metric Tons)
6189,Czech Republic,1783,,CO2 Emissions (Metric Tons)
6190,Denmark,1783,,CO2 Emissions (Metric Tons)
6191,Djibouti,1783,,CO2 Emissions (Metric Tons)
6192,Dominica,1783,,CO2 Emissions (Metric Tons)
6193,Dominican Republic,1783,,CO2 Emissions (Metric Tons)
6194,Ecuador,1783,,CO2 Emissions (Metric Tons)
6195,Egypt,1783,,CO2 Emissions (Metric Tons)
6196,El Salvador,1783,,CO2 Emissions (Metric Tons)
6197,Equatorial Guinea,1783,,CO2 Emissions (Metric Tons)
6198,Eritrea,1783,,CO2 Emissions (Metric Tons)
6199,Estonia,1783,,CO2 Emissions (Metric Tons)
6200,Ethiopia,1783,,CO2 Emissions (Metric Tons)
6201,Fiji,1783,,CO2 Emissions (Metric Tons)
6202,Finland,1783,,CO2 Emissions (Metric Tons)
6203,France,1783,,CO2 Emissions (Metric Tons)
6204,Gabon,1783,,CO2 Emissions (Metric Tons)
6205,Gambia,1783,,CO2 Emissions (Metric Tons)
6206,Georgia,1783,,CO2 Emissions (Metric Tons)
6207,Germany,1783,,CO2 Emissions (Metric Tons)
6208,Ghana,1783,,CO2 Emissions (Metric Tons)
6209,Greece,1783,,CO2 Emissions (Metric Tons)
6210,Grenada,1783,,CO2 Emissions (Metric Tons)
6211,Guatemala,1783,,CO2 Emissions (Metric Tons)
6212,Guinea,1783,,CO2 Emissions (Metric Tons)
6213,Guinea-Bissau,1783,,CO2 Emissions (Metric Tons)
6214,Guyana,1783,,CO2 Emissions (Metric Tons)
6215,Haiti,1783,,CO2 Emissions (Metric Tons)
6216,Honduras,1783,,CO2 Emissions (Metric Tons)
6217,Hungary,1783,,CO2 Emissions (Metric Tons)
6218,Iceland,1783,,CO2 Emissions (Metric Tons)
6219,India,1783,,CO2 Emissions (Metric Tons)
6220,Indonesia,1783,,CO2 Emissions (Metric Tons)
6221,Iran,1783,,CO2 Emissions (Metric Tons)
6222,Iraq,1783,,CO2 Emissions (Metric Tons)
6223,Ireland,1783,,CO2 Emissions (Metric Tons)
6224,Israel,1783,,CO2 Emissions (Metric Tons)
6225,Italy,1783,,CO2 Emissions (Metric Tons)
6226,Jamaica,1783,,CO2 Emissions (Metric Tons)
6227,Japan,1783,,CO2 Emissions (Metric Tons)
6228,Jordan,1783,,CO2 Emissions (Metric Tons)
6229,Kazakhstan,1783,,CO2 Emissions (Metric Tons)
6230,Kenya,1783,,CO2 Emissions (Metric Tons)
6231,Kiribati,1783,,CO2 Emissions (Metric Tons)
6232,Kuwait,1783,,CO2 Emissions (Metric Tons)
6233,Kyrgyz Republic,1783,,CO2 Emissions (Metric Tons)
6234,Lao,1783,,CO2 Emissions (Metric Tons)
6235,Latvia,1783,,CO2 Emissions (Metric Tons)
6236,Lebanon,1783,,CO2 Emissions (Metric Tons)
6237,Lesotho,1783,,CO2 Emissions (Metric Tons)
6238,Liberia,1783,,CO2 Emissions (Metric Tons)
6239,Libya,1783,,CO2 Emissions (Metric Tons)
6240,Liechtenstein,1783,,CO2 Emissions (Metric Tons)
6241,Lithuania,1783,,CO2 Emissions (Metric Tons)
6242,Luxembourg,1783,,CO2 Emissions (Metric Tons)
6243,"Macedonia, FYR",1783,,CO2 Emissions (Metric Tons)
6244,Madagascar,1783,,CO2 Emissions (Metric Tons)
6245,Malawi,1783,,CO2 Emissions (Metric Tons)
6246,Malaysia,1783,,CO2 Emissions (Metric Tons)
6247,Maldives,1783,,CO2 Emissions (Metric Tons)
6248,Mali,1783,,CO2 Emissions (Metric Tons)
6249,Malta,1783,,CO2 Emissions (Metric Tons)
6250,Marshall Islands,1783,,CO2 Emissions (Metric Tons)
6251,Mauritania,1783,,CO2 Emissions (Metric Tons)
6252,Mauritius,1783,,CO2 Emissions (Metric Tons)
6253,Mexico,1783,,CO2 Emissions (Metric Tons)
6254,"Micronesia, Fed. Sts.",1783,,CO2 Emissions (Metric Tons)
6255,Moldova,1783,,CO2 Emissions (Metric Tons)
6256,Mongolia,1783,,CO2 Emissions (Metric Tons)
6257,Montenegro,1783,,CO2 Emissions (Metric Tons)
6258,Morocco,1783,,CO2 Emissions (Metric Tons)
6259,Mozambique,1783,,CO2 Emissions (Metric Tons)
6260,Myanmar,1783,,CO2 Emissions (Metric Tons)
6261,Namibia,1783,,CO2 Emissions (Metric Tons)
6262,Nauru,1783,,CO2 Emissions (Metric Tons)
6263,Nepal,1783,,CO2 Emissions (Metric Tons)
6264,Netherlands,1783,,CO2 Emissions (Metric Tons)
6265,New Zealand,1783,,CO2 Emissions (Metric Tons)
6266,Nicaragua,1783,,CO2 Emissions (Metric Tons)
6267,Niger,1783,,CO2 Emissions (Metric Tons)
6268,Nigeria,1783,,CO2 Emissions (Metric Tons)
6269,North Korea,1783,,CO2 Emissions (Metric Tons)
6270,Norway,1783,,CO2 Emissions (Metric Tons)
6271,Oman,1783,,CO2 Emissions (Metric Tons)
6272,Pakistan,1783,,CO2 Emissions (Metric Tons)
6273,Palau,1783,,CO2 Emissions (Metric Tons)
6274,Palestine,1783,,CO2 Emissions (Metric Tons)
6275,Panama,1783,,CO2 Emissions (Metric Tons)
6276,Papua New Guinea,1783,,CO2 Emissions (Metric Tons)
6277,Paraguay,1783,,CO2 Emissions (Metric Tons)
6278,Peru,1783,,CO2 Emissions (Metric Tons)
6279,Philippines,1783,,CO2 Emissions (Metric Tons)
6280,Poland,1783,,CO2 Emissions (Metric Tons)
6281,Portugal,1783,,CO2 Emissions (Metric Tons)
6282,Qatar,1783,,CO2 Emissions (Metric Tons)
6283,Romania,1783,,CO2 Emissions (Metric Tons)
6284,Russia,1783,,CO2 Emissions (Metric Tons)
6285,Rwanda,1783,,CO2 Emissions (Metric Tons)
6286,Samoa,1783,,CO2 Emissions (Metric Tons)
6287,Sao Tome and Principe,1783,,CO2 Emissions (Metric Tons)
6288,Saudi Arabia,1783,,CO2 Emissions (Metric Tons)
6289,Senegal,1783,,CO2 Emissions (Metric Tons)
6290,Serbia,1783,,CO2 Emissions (Metric Tons)
6291,Seychelles,1783,,CO2 Emissions (Metric Tons)
6292,Sierra Leone,1783,,CO2 Emissions (Metric Tons)
6293,Singapore,1783,,CO2 Emissions (Metric Tons)
6294,Slovak Republic,1783,,CO2 Emissions (Metric Tons)
6295,Slovenia,1783,,CO2 Emissions (Metric Tons)
6296,Solomon Islands,1783,,CO2 Emissions (Metric Tons)
6297,Somalia,1783,,CO2 Emissions (Metric Tons)
6298,South Africa,1783,,CO2 Emissions (Metric Tons)
6299,South Korea,1783,,CO2 Emissions (Metric Tons)
6300,South Sudan,1783,,CO2 Emissions (Metric Tons)
6301,Spain,1783,,CO2 Emissions (Metric Tons)
6302,Sri Lanka,1783,,CO2 Emissions (Metric Tons)
6303,St. Kitts and Nevis,1783,,CO2 Emissions (Metric Tons)
6304,St. Lucia,1783,,CO2 Emissions (Metric Tons)
6305,St. Vincent and the Grenadines,1783,,CO2 Emissions (Metric Tons)
6306,Sudan,1783,,CO2 Emissions (Metric Tons)
6307,Suriname,1783,,CO2 Emissions (Metric Tons)
6308,Swaziland,1783,,CO2 Emissions (Metric Tons)
6309,Sweden,1783,,CO2 Emissions (Metric Tons)
6310,Switzerland,1783,,CO2 Emissions (Metric Tons)
6311,Syria,1783,,CO2 Emissions (Metric Tons)
6312,Tajikistan,1783,,CO2 Emissions (Metric Tons)
6313,Tanzania,1783,,CO2 Emissions (Metric Tons)
6314,Thailand,1783,,CO2 Emissions (Metric Tons)
6315,Timor-Leste,1783,,CO2 Emissions (Metric Tons)
6316,Togo,1783,,CO2 Emissions (Metric Tons)
6317,Tonga,1783,,CO2 Emissions (Metric Tons)
6318,Trinidad and Tobago,1783,,CO2 Emissions (Metric Tons)
6319,Tunisia,1783,,CO2 Emissions (Metric Tons)
6320,Turkey,1783,,CO2 Emissions (Metric Tons)
6321,Turkmenistan,1783,,CO2 Emissions (Metric Tons)
6322,Tuvalu,1783,,CO2 Emissions (Metric Tons)
6323,Uganda,1783,,CO2 Emissions (Metric Tons)
6324,Ukraine,1783,,CO2 Emissions (Metric Tons)
6325,United Arab Emirates,1783,,CO2 Emissions (Metric Tons)
6326,United Kingdom,1783,16900.0,CO2 Emissions (Metric Tons)
6327,United States,1783,,CO2 Emissions (Metric Tons)
6328,Uruguay,1783,,CO2 Emissions (Metric Tons)
6329,Uzbekistan,1783,,CO2 Emissions (Metric Tons)
6330,Vanuatu,1783,,CO2 Emissions (Metric Tons)
6331,Venezuela,1783,,CO2 Emissions (Metric Tons)
6332,Vietnam,1783,,CO2 Emissions (Metric Tons)
6333,Yemen,1783,,CO2 Emissions (Metric Tons)
6334,Zambia,1783,,CO2 Emissions (Metric Tons)
6335,Zimbabwe,1783,,CO2 Emissions (Metric Tons)
6336,Afghanistan,1784,,CO2 Emissions (Metric Tons)
6337,Albania,1784,,CO2 Emissions (Metric Tons)
6338,Algeria,1784,,CO2 Emissions (Metric Tons)
6339,Andorra,1784,,CO2 Emissions (Metric Tons)
6340,Angola,1784,,CO2 Emissions (Metric Tons)
6341,Antigua and Barbuda,1784,,CO2 Emissions (Metric Tons)
6342,Argentina,1784,,CO2 Emissions (Metric Tons)
6343,Armenia,1784,,CO2 Emissions (Metric Tons)
6344,Australia,1784,,CO2 Emissions (Metric Tons)
6345,Austria,1784,,CO2 Emissions (Metric Tons)
6346,Azerbaijan,1784,,CO2 Emissions (Metric Tons)
6347,Bahamas,1784,,CO2 Emissions (Metric Tons)
6348,Bahrain,1784,,CO2 Emissions (Metric Tons)
6349,Bangladesh,1784,,CO2 Emissions (Metric Tons)
6350,Barbados,1784,,CO2 Emissions (Metric Tons)
6351,Belarus,1784,,CO2 Emissions (Metric Tons)
6352,Belgium,1784,,CO2 Emissions (Metric Tons)
6353,Belize,1784,,CO2 Emissions (Metric Tons)
6354,Benin,1784,,CO2 Emissions (Metric Tons)
6355,Bhutan,1784,,CO2 Emissions (Metric Tons)
6356,Bolivia,1784,,CO2 Emissions (Metric Tons)
6357,Bosnia and Herzegovina,1784,,CO2 Emissions (Metric Tons)
6358,Botswana,1784,,CO2 Emissions (Metric Tons)
6359,Brazil,1784,,CO2 Emissions (Metric Tons)
6360,Brunei,1784,,CO2 Emissions (Metric Tons)
6361,Bulgaria,1784,,CO2 Emissions (Metric Tons)
6362,Burkina Faso,1784,,CO2 Emissions (Metric Tons)
6363,Burundi,1784,,CO2 Emissions (Metric Tons)
6364,Cambodia,1784,,CO2 Emissions (Metric Tons)
6365,Cameroon,1784,,CO2 Emissions (Metric Tons)
6366,Canada,1784,,CO2 Emissions (Metric Tons)
6367,Cape Verde,1784,,CO2 Emissions (Metric Tons)
6368,Central African Republic,1784,,CO2 Emissions (Metric Tons)
6369,Chad,1784,,CO2 Emissions (Metric Tons)
6370,Chile,1784,,CO2 Emissions (Metric Tons)
6371,China,1784,,CO2 Emissions (Metric Tons)
6372,Colombia,1784,,CO2 Emissions (Metric Tons)
6373,Comoros,1784,,CO2 Emissions (Metric Tons)
6374,"Congo, Dem. Rep.",1784,,CO2 Emissions (Metric Tons)
6375,"Congo, Rep.",1784,,CO2 Emissions (Metric Tons)
6376,Costa Rica,1784,,CO2 Emissions (Metric Tons)
6377,Cote d'Ivoire,1784,,CO2 Emissions (Metric Tons)
6378,Croatia,1784,,CO2 Emissions (Metric Tons)
6379,Cuba,1784,,CO2 Emissions (Metric Tons)
6380,Cyprus,1784,,CO2 Emissions (Metric Tons)
6381,Czech Republic,1784,,CO2 Emissions (Metric Tons)
6382,Denmark,1784,,CO2 Emissions (Metric Tons)
6383,Djibouti,1784,,CO2 Emissions (Metric Tons)
6384,Dominica,1784,,CO2 Emissions (Metric Tons)
6385,Dominican Republic,1784,,CO2 Emissions (Metric Tons)
6386,Ecuador,1784,,CO2 Emissions (Metric Tons)
6387,Egypt,1784,,CO2 Emissions (Metric Tons)
6388,El Salvador,1784,,CO2 Emissions (Metric Tons)
6389,Equatorial Guinea,1784,,CO2 Emissions (Metric Tons)
6390,Eritrea,1784,,CO2 Emissions (Metric Tons)
6391,Estonia,1784,,CO2 Emissions (Metric Tons)
